X_LEFT_ANKLE,X_LEFT_ELBOW,X_LEFT_FOOT_INDEX,X_LEFT_HEEL,X_LEFT_HIP,X_LEFT_INDEX,X_LEFT_KNEE,X_LEFT_PINKY,X_LEFT_SHOULDER,X_LEFT_THUMB,X_LEFT_WRIST,X_RIGHT_ANKLE,X_RIGHT_ELBOW,X_RIGHT_FOOT_INDEX,X_RIGHT_HEEL,X_RIGHT_HIP,X_RIGHT_INDEX,X_RIGHT_KNEE,X_RIGHT_PINKY,X_RIGHT_SHOULDER,X_RIGHT_THUMB,X_RIGHT_WRIST,Y_LEFT_ANKLE,Y_LEFT_ELBOW,Y_LEFT_FOOT_INDEX,Y_LEFT_HEEL,Y_LEFT_HIP,Y_LEFT_INDEX,Y_LEFT_KNEE,Y_LEFT_PINKY,Y_LEFT_SHOULDER,Y_LEFT_THUMB,Y_LEFT_WRIST,Y_RIGHT_ANKLE,Y_RIGHT_ELBOW,Y_RIGHT_FOOT_INDEX,Y_RIGHT_HEEL,Y_RIGHT_HIP,Y_RIGHT_INDEX,Y_RIGHT_KNEE,Y_RIGHT_PINKY,Y_RIGHT_SHOULDER,Y_RIGHT_THUMB,Y_RIGHT_WRIST,Visibility_LEFT_ANKLE,Visibility_LEFT_ELBOW,Visibility_LEFT_FOOT_INDEX,Visibility_LEFT_HEEL,Visibility_LEFT_HIP,Visibility_LEFT_INDEX,Visibility_LEFT_KNEE,Visibility_LEFT_PINKY,Visibility_LEFT_SHOULDER,Visibility_LEFT_THUMB,Visibility_LEFT_WRIST,Visibility_RIGHT_ANKLE,Visibility_RIGHT_ELBOW,Visibility_RIGHT_FOOT_INDEX,Visibility_RIGHT_HEEL,Visibility_RIGHT_HIP,Visibility_RIGHT_INDEX,Visibility_RIGHT_KNEE,Visibility_RIGHT_PINKY,Visibility_RIGHT_SHOULDER,Visibility_RIGHT_THUMB,Visibility_RIGHT_WRIST,Image,Label
538.3347702026367,392.1348571777344,580.3140258789062,541.281852722168,423.1459426879883,331.4558792114258,513.6122894287109,354.2029571533203,270.52587509155273,332.69813537597656,369.2586898803711,497.3990631103516,193.65039825439453,545.2841949462891,498.3856201171875,375.6040191650391,155.09851455688477,429.2249298095703,116.33166313171388,194.17783737182617,167.76866912841797,124.8991584777832,272.13183403015137,113.52659940719604,321.9081687927246,256.9479560852051,155.40299892425537,240.58133125305176,284.83652114868164,246.7331600189209,160.94298362731934,236.051344871521,215.84768772125244,233.31400394439697,325.22263526916504,256.88867568969727,203.6438226699829,184.60264205932617,381.2610054016113,288.6544704437256,385.4316329956055,235.8558797836304,367.514705657959,357.61507987976074,0.6599492430686951,0.7924520969390869,0.6472318172454834,0.6625798344612122,0.9968088865280152,0.7461419701576233,0.7577816247940063,0.7490067481994629,0.9947471618652344,0.7363292574882507,0.7740601301193237,0.5672816038131714,0.7899357676506042,0.5715965628623962,0.584151029586792,0.997732162475586,0.7885327935218811,0.6577839255332947,0.7887613773345947,0.9973698258399964,0.7889789342880249,0.8200312852859497,fall062.jpg,Fall
467.7213668823242,184.84939575195312,490.38463592529297,462.2366333007813,403.5023498535156,105.62599182128906,448.0024337768554,109.51654434204102,243.07342529296875,110.72080612182616,121.8080711364746,452.94410705566406,143.18684577941897,487.1239471435547,452.925033569336,387.6075744628906,71.2688684463501,414.56199645996094,74.809250831604,193.1201934814453,72.89436340332031,78.907470703125,227.03527450561523,216.82313919067383,214.49190616607663,203.4645652770996,204.385199546814,228.88352394104004,261.02651596069336,236.93801879882807,238.0487823486328,223.84434700012207,228.16835403442383,189.13899421691892,157.0466136932373,202.076153755188,181.71233654022217,178.64366054534912,214.23272609710693,193.12386989593503,192.2243356704712,163.99173259735107,213.5830020904541,202.00140953063965,0.6317023038864136,0.7529054880142212,0.6201845407485962,0.6543346643447876,0.997099995613098,0.7301709651947021,0.7110219597816467,0.7300949692726135,0.9944064021110536,0.7192897200584412,0.7457572221755981,0.5374628305435181,0.743945837020874,0.5422018766403198,0.5723066329956055,0.9979257583618164,0.7787642478942871,0.6019806265830994,0.7770382761955261,0.9970101714134216,0.774054229259491,0.798060417175293,fall063.jpg,Fall
584.9371337890625,216.2026214599609,625.2675628662109,604.3500518798828,380.217399597168,154.65458869934082,475.8577728271485,163.51192474365234,191.28236770629883,160.19336700439453,174.9894905090332,584.7714233398438,259.2870140075684,626.7518997192383,603.2893753051758,375.6108856201172,166.51447296142578,478.1840896606445,181.95308685302732,200.17086029052732,169.71649169921875,194.22380447387692,205.25851249694824,168.32731246948242,218.42089176177976,194.9558401107788,163.48088264465332,239.3250846862793,185.17436027526853,244.09077644348145,166.2889051437378,235.91739177703855,227.54475116729736,205.44578075408936,212.49890327453613,222.35166549682617,197.7790260314941,198.56882572174072,273.02767753601074,212.80951023101807,268.78872871398926,197.3430061340332,268.21157455444336,266.7913341522217,0.6244231462478638,0.7454587817192078,0.5969638228416443,0.6448601484298706,0.9965110421180724,0.6750144958496094,0.7249138951301575,0.6766894459724426,0.9924205541610718,0.6666827201843262,0.694454550743103,0.520473837852478,0.7117177248001099,0.519478440284729,0.5544637441635132,0.9969878196716307,0.7504225373268127,0.5823128819465637,0.7502426505088806,0.9944158792495728,0.7445653676986694,0.7733469605445862,fall064.jpg,Fall
312.4046325683594,253.21271896362305,280.35106658935547,309.0867042541504,397.3918914794922,223.1472206115723,379.09759521484375,226.0131072998047,291.8558883666992,226.0817909240723,229.4675064086914,318.7654495239258,305.9092140197754,298.7044715881348,322.7140045166016,395.04920959472656,287.5528907775879,341.9154739379883,291.12842559814453,312.53625869750977,287.4326515197754,289.4846534729004,286.06006622314453,319.82972145080566,286.1454963684082,282.66414642333984,281.74346923828125,325.3129577636719,295.12375831604004,327.29092597961426,304.9446201324463,321.14336013793945,324.73703384399414,280.4532051086426,245.49010276794436,289.2330265045166,283.1704616546631,262.3675060272217,254.5137119293213,261.26526832580566,250.29333114624023,266.1185932159424,256.356782913208,255.55609703063965,0.5869068503379822,0.7512003183364868,0.5722026824951172,0.6067821979522705,0.9949007034301758,0.7003910541534424,0.6867817044258118,0.7016624212265015,0.9928940534591676,0.6914060711860657,0.7176188826560974,0.4903137385845184,0.6798664331436157,0.5019913911819458,0.5291708707809448,0.9946537613868712,0.7349289655685425,0.5390305519104004,0.7338632941246033,0.9938448667526244,0.729220986366272,0.7532408237457275,fall065.jpg,Fall
400.7073211669922,273.04479598999023,411.890869140625,397.8969955444336,374.8941040039063,284.2083740234375,391.3780975341797,290.5311965942383,265.4204750061035,266.7586708068848,267.102108001709,346.1472702026367,267.93432235717773,424.3791961669922,437.8448867797852,365.3889465332031,235.30994415283203,353.4987258911133,237.72130966186523,279.57061767578125,238.3037376403809,239.25519943237305,266.691198348999,210.59278964996335,282.5581741333008,285.5111789703369,252.61236190795896,106.7069149017334,204.6117639541626,105.29890537261964,263.29859733581543,109.41495180130003,121.92220687866212,162.54189491271973,228.0732536315918,119.95339393615724,159.87310409545898,268.5524368286133,167.03425884246826,190.44904232025144,166.3326072692871,266.9841957092285,170.18693447113037,177.64155864715576,0.6228077411651611,0.7359579205513,0.6107227802276611,0.6411514282226562,0.9953835010528564,0.6953577995300293,0.7093381881713867,0.6951359510421753,0.993456244468689,0.6860837936401367,0.7097271680831909,0.5397667288780212,0.6723746657371521,0.5496270060539246,0.5744548439979553,0.995162308216095,0.711201012134552,0.5825653076171875,0.7097192406654358,0.9943795204162598,0.7027360796928406,0.727126955986023,fall066.jpg,Fall
376.8516159057617,428.1834411621094,358.41163635253906,379.9179458618164,417.6187515258789,418.7080001831055,394.7339630126953,426.70223236083984,437.7560806274414,417.3832321166992,421.5615081787109,400.1282501220703,264.8407554626465,395.80039978027344,414.3656539916992,408.9106369018554,144.38115119934082,414.3234252929688,150.7308006286621,376.1859893798828,154.17938232421875,174.82667922973633,200.21567344665527,183.0575466156006,172.78972148895264,187.74842262268064,239.71046447753903,101.2187933921814,261.18041038513184,101.2278413772583,251.92005157470703,109.54972743988036,117.17907428741456,154.7838020324707,296.1536121368408,119.04124975204468,139.7224760055542,257.050724029541,320.01903533935547,205.9337568283081,327.28795051574707,284.553165435791,319.4710636138916,325.881929397583,0.6188516616821289,0.7347291111946106,0.6082969307899475,0.6435790061950684,0.9958131909370422,0.6987612843513489,0.6946593523025513,0.6949475407600403,0.9940654635429382,0.6907033324241638,0.7037174701690674,0.569797933101654,0.693843424320221,0.5700211524963379,0.5977159142494202,0.99555641412735,0.7319484949111938,0.6151065230369568,0.7297474145889282,0.9947770237922668,0.7217000126838684,0.7453699111938477,fall067.jpg,Fall
446.8918991088867,380.1274108886719,457.6099395751953,450.72399139404297,408.95973205566406,351.8220901489258,438.8549041748047,363.2530975341797,356.31954193115234,350.4875946044922,364.8822784423828,453.1574249267578,277.0304489135742,471.5926361083984,457.707633972168,410.7339477539063,245.4414749145508,429.3460464477539,246.13948822021484,331.2942886352539,247.2391700744629,249.24694061279297,47.18537449836731,83.72037649154663,40.80365896224976,43.31839442253113,117.98573970794678,128.9612102508545,73.6759614944458,121.78609371185304,99.74055290222168,123.13124656677246,106.76172494888306,68.54495286941528,222.52906322479248,36.593817472457886,62.89095640182495,149.64009761810303,322.2865676879883,120.3766679763794,324.182996749878,168.6512804031372,316.29504203796387,317.5340938568115,0.6478385925292969,0.7291114330291748,0.63475102186203,0.6686928868293762,0.9956498742103576,0.7041382789611816,0.7159274816513062,0.6995819807052612,0.9915015697479248,0.6953817009925842,0.7100645303726196,0.6021633744239807,0.7145230770111084,0.5982197523117065,0.6259177923202515,0.9958505630493164,0.7557464838027954,0.650452196598053,0.7529140710830688,0.9949353933334352,0.7463745474815369,0.7682713270187378,fall068.jpg,Fall
437.1162033081055,300.5833053588867,478.6305618286133,451.6023635864258,385.86761474609375,281.2837791442871,317.96987533569336,278.8460350036621,267.20592498779297,293.21340560913086,285.408935546875,461.91368103027344,326.684684753418,494.0843200683594,474.7478485107422,406.2871170043945,284.58812713623047,376.2086486816406,288.18267822265625,307.6131248474121,286.5677833557129,296.86283111572266,288.99670600891113,292.86675453186035,304.6274757385254,280.7398796081543,221.33801937103271,287.13961601257324,320.17836570739746,292.64370918273926,224.3055295944214,285.6082248687744,289.02697563171387,276.3604545593262,217.30028629302976,300.50479888916016,267.8997230529785,175.3569746017456,281.0972785949707,271.3475704193115,270.1596164703369,185.6683588027954,279.93395805358887,265.58913230896,0.6764801144599915,0.7348902821540833,0.6583942174911499,0.6969595551490784,0.9960625767707824,0.6646686792373657,0.7384154200553894,0.6613222360610962,0.992295503616333,0.6582477688789368,0.6716217994689941,0.6280537247657776,0.646140456199646,0.625788152217865,0.6583080887794495,0.9962108731269836,0.6956842541694641,0.624356746673584,0.6923792362213135,0.9937901496887208,0.6865997314453125,0.7008967399597168,fall069.jpg,Fall
460.0305938720703,411.4649200439453,492.13695526123047,483.7504959106445,445.4156494140625,444.05799865722656,359.8137283325196,454.1083908081055,335.0544738769531,440.5646133422852,439.5594024658203,477.5962448120117,445.6731414794922,509.687728881836,489.00875091552734,452.6042938232422,535.374755859375,388.1101608276367,551.5938186645508,350.9241485595703,524.8025512695312,522.2780609130859,152.67946243286133,237.89071083068848,104.01595830917358,151.02952480316162,277.5453472137451,250.23433685302732,270.082368850708,275.3152084350586,280.7329273223877,245.8308506011963,244.38692092895508,143.9352321624756,302.8833675384521,75.38327693939209,137.71814346313477,302.9542922973633,278.2649517059326,257.96281814575195,282.87975311279297,341.37651443481445,280.9267902374268,279.92053985595703,0.6876013875007629,0.6818460822105408,0.6624121069908142,0.7049691677093506,0.9964478015899658,0.6442350149154663,0.7357686161994934,0.6417792439460754,0.9930569529533386,0.6375442743301392,0.6498315334320068,0.6426023244857788,0.6305136680603027,0.6295501589775085,0.669009804725647,0.9965827465057372,0.6867944598197937,0.6479914784431458,0.6830503940582275,0.99440598487854,0.6780213117599487,0.6857218742370605,fall070.jpg,Fall
333.31172943115234,382.3955535888672,284.4002342224121,331.80946350097656,464.3849182128906,366.3253021240234,378.901596069336,370.9795379638672,461.5353012084961,366.389045715332,370.27660369873047,325.75096130371094,366.3705825805664,269.6214294433594,334.3579864501953,468.3042526245117,399.8556137084961,383.11302185058594,388.3673095703125,476.85035705566406,346.98341369628906,371.0503005981445,158.94623279571533,233.55676174163816,112.0172381401062,129.63872909545898,242.60507583618164,126.8182897567749,272.2088813781738,134.88080978393555,275.969295501709,132.24856853485107,152.5045108795166,124.46881771087646,116.33301258087158,118.95530462265016,117.83559322357178,142.26349353790283,149.99216079711914,135.66394329071045,140.87335109710693,131.66959762573242,164.49318408966064,134.02300357818604,0.6456875801086426,0.6376981735229492,0.6358972191810608,0.6582503318786621,0.9967328310012816,0.6352251768112183,0.7323451042175293,0.6310182809829712,0.9936875104904176,0.629859447479248,0.6380603909492493,0.6530216336250305,0.608799934387207,0.6493013501167297,0.6754482984542847,0.9967883229255676,0.7091086506843567,0.6797020435333252,0.7065541744232178,0.9949326515197754,0.6983140707015991,0.7094917893409729,fall071.jpg,Fall
362.6272583007813,316.3779640197754,368.9766693115234,348.9318084716797,364.01195526123047,373.8860702514648,421.52957916259766,382.57205963134766,207.79356002807617,374.3016815185547,368.5299301147461,405.884017944336,395.1262664794922,453.5441589355469,388.56761932373047,427.8152465820313,471.1949920654297,511.1214447021485,479.1625213623047,318.1449317932129,454.24129486083984,447.350959777832,146.7301082611084,227.3642206192017,118.71180295944214,142.65568256378174,232.3246192932129,276.3094425201416,157.18143939971924,260.0548839569092,259.2846393585205,266.1990737915039,259.44339752197266,238.2215881347656,258.7461376190185,244.6021842956543,241.55147552490237,265.0675964355469,216.3456630706787,173.01740169525146,220.6842041015625,302.7820873260498,219.4841480255127,217.14051246643064,0.6282325983047485,0.6206823587417603,0.6263253092765808,0.6236926317214966,0.9970552921295166,0.609734058380127,0.7546242475509644,0.6029152274131775,0.9943153262138368,0.6040130257606506,0.6143798828125,0.6295270919799805,0.6389967799186707,0.6437292695045471,0.6408687233924866,0.997107207775116,0.7195337414741516,0.7098352909088135,0.7134471535682678,0.9954354763031006,0.712425708770752,0.7230640053749084,fall072.jpg,Fall
373.2733154296875,148.83546829223633,377.30201721191406,373.6774444580078,337.91378021240234,106.10605239868164,363.91490936279297,106.399507522583,169.41051483154297,111.73394203186037,117.61399269104004,387.4333953857422,196.83313369750977,404.2784881591797,385.90293884277344,351.32408142089844,134.96798515319824,377.724723815918,136.2750244140625,204.73455429077148,138.4499549865723,149.34176445007324,216.67386531829837,264.127779006958,210.68535804748532,213.39062690734863,248.838472366333,252.78376579284668,225.74588298797607,255.9732341766357,273.7525749206543,248.30904006958008,252.7196216583252,220.62201976776123,236.5988302230835,219.3356037139893,221.92042350769043,244.7775936126709,234.91427421569824,185.48654079437256,228.9949893951416,242.63806343078613,236.96951866149905,229.80736255645752,0.616557240486145,0.6125059127807617,0.6232638955116272,0.6234405636787415,0.9972952604293824,0.6113090515136719,0.7175103425979614,0.6035562753677368,0.9945948719978333,0.6018861532211304,0.6135862469673157,0.6158929467201233,0.6100263595581055,0.6259787678718567,0.6214012503623962,0.9973313808441162,0.6845577955245972,0.6845629811286926,0.6776619553565979,0.995048761367798,0.6755537986755371,0.6848249435424805,fall073.jpg,Fall
400.4127502441406,220.63299179077148,438.67942810058594,405.93021392822266,312.0069885253906,220.92828750610352,371.2320709228516,235.99498748779297,134.8009967803955,218.708610534668,226.7361068725586,407.0436477661133,256.82804107666016,454.2709732055664,386.6549301147461,316.22142791748047,225.91190338134768,345.6768798828125,234.9993896484375,164.62482452392578,225.9765625,235.128116607666,203.5570335388184,145.09241580963135,220.45562267303467,207.2294282913208,153.48525524139404,266.92036628723145,140.3166103363037,259.70752716064453,147.09431648254397,258.93476486206055,242.2415828704834,227.8995037078857,240.1376724243164,255.4080104827881,218.20283889770508,218.3046054840088,247.79977798461917,235.04332065582275,233.35344314575195,240.6527137756348,240.31688690185547,234.3257474899292,0.5835520029067993,0.6443215012550354,0.590316653251648,0.6036076545715332,0.9974927306175232,0.6409034729003906,0.7250906825065613,0.6338156461715698,0.9951163530349731,0.6318171620368958,0.6457834839820862,0.5800104737281799,0.5708987712860107,0.5976042151451111,0.5972248911857605,0.9973334670066832,0.6621595025062561,0.6505387425422668,0.6553871035575867,0.994844615459442,0.6566057205200195,0.6571115851402283,fall074.jpg,Fall
320.6884002685547,257.96619415283203,341.9938659667969,301.81285858154297,278.28420639038086,350.6309509277344,367.27176666259766,348.1598663330078,199.4879531860352,342.8847122192383,327.4299621582031,352.540283203125,276.1765670776367,376.2235641479492,343.53755950927734,285.57912826538086,324.19708251953125,355.3263092041016,326.89842224121094,217.69275665283203,314.9849319458008,306.53995513916016,246.14856719970703,142.2703456878662,279.2712593078613,258.05585861206055,154.58683490753174,146.5977144241333,151.91675662994385,139.7352647781372,147.83552169799805,152.39035606384277,145.2918004989624,271.07720375061035,228.2392644882202,294.56774711608887,258.46384048461914,205.1374340057373,232.8000783920288,263.33118438720703,240.03541946411133,228.39553356170651,227.3871088027954,230.8010673522949,0.6014641523361206,0.645469605922699,0.6020908951759338,0.6140635013580322,0.9977423548698424,0.6615961194038391,0.7475074529647827,0.6532029509544373,0.9955505132675172,0.6534575819969177,0.6625540852546692,0.6065078973770142,0.5827774405479431,0.6180604100227356,0.6214942932128906,0.9975995421409608,0.6893664002418518,0.6827947497367859,0.6828874945640564,0.9953302145004272,0.6846387982368469,0.6840168833732605,fall075.jpg,Fall
548.4028244018555,325.4483413696289,561.8454742431641,559.1867828369141,357.17247009277344,324.7838592529297,489.224853515625,338.2159805297852,223.0764198303223,321.7292022705078,331.2201690673828,496.0118865966797,215.76482772827148,512.2322463989258,506.9743347167969,329.04075622558594,221.78564071655276,428.2358551025391,216.9987678527832,156.86113357543945,231.60850524902344,210.6559181213379,323.0555534362793,110.08038997650146,369.8356533050537,313.9185047149658,156.45691394805908,171.95417404174805,325.8120918273926,165.42962551116943,167.83767700195312,165.0631856918335,153.61687660217285,322.390079498291,340.9832954406738,357.2973918914795,311.669397354126,234.7324562072754,389.2575931549072,323.45861434936523,391.2721824645996,269.5916748046875,377.3178005218506,392.6164340972901,0.568777322769165,0.6761885285377502,0.5540009140968323,0.5839768052101135,0.9977529048919678,0.6543278098106384,0.7694945335388184,0.6443094611167908,0.9959473609924316,0.6468574404716492,0.6713702082633972,0.5509560108184814,0.5984211564064026,0.5586086511611938,0.5619921684265137,0.9973868131637572,0.6777569651603699,0.6652223467826843,0.6719948053359985,0.9957676529884338,0.6769528985023499,0.6902499794960022,fall076.jpg,Fall
187.44178771972656,318.8234519958496,164.0538787841797,187.29558944702148,272.3927688598633,315.4128074645996,237.3416519165039,336.91356658935547,299.6478271484375,313.5702133178711,322.5756072998047,182.73942947387692,324.9767303466797,152.45367050170898,186.3509750366211,279.6302795410156,298.0035400390625,219.69486236572263,313.8524436950684,297.085018157959,299.7445106506348,307.91391372680664,265.6739902496338,216.2737798690796,307.73159980773926,259.9351501464844,242.4657440185547,242.31863021850583,273.5453796386719,239.95004653930664,221.38358116149905,241.41923904418945,237.35010623931885,275.1880073547363,267.8781223297119,319.48625564575195,272.0548439025879,238.2856321334839,325.7282066345215,242.4949550628662,300.01599311828613,229.36745166778564,319.9804401397705,311.30762100219727,0.574332058429718,0.6329544186592102,0.5643454194068909,0.5978211760520935,0.9975637197494508,0.6139880418777466,0.7648512721061707,0.6034998893737793,0.9953274726867676,0.6092665791511536,0.6209101676940918,0.5527262687683105,0.5434554815292358,0.5596901178359985,0.5810100436210632,0.997310757637024,0.6439151167869568,0.6652442812919617,0.6350682377815247,0.9953283071517944,0.6465519666671753,0.6413271427154541,fall077.jpg,Fall
445.0711059570313,478.1766128540039,439.5104217529297,444.4994354248047,392.5411987304688,416.9083404541016,443.0997085571289,442.34474182128906,352.9747009277344,409.5537185668945,433.9064025878906,413.57799530029297,235.29470443725583,407.0590972900391,427.75203704833984,313.53565216064453,191.72231674194336,351.1797332763672,180.57144165039065,236.90031051635745,209.5767593383789,208.8229751586914,66.67181253433228,214.7264671325684,93.14725399017334,51.569416522979736,146.47002696990967,366.9177532196045,110.72745323181152,367.8691005706787,186.15546226501465,356.3640689849853,335.4975700378418,88.80809783935547,201.04721546173096,107.62679815292358,77.06925630569458,140.43498516082764,312.91789054870605,123.5283136367798,288.6204242706299,161.67250156402588,306.6911602020264,282.6906108856201,0.5830098986625671,0.6688076853752136,0.5446454286575317,0.5909433364868164,0.9977644085884094,0.6511520147323608,0.770028829574585,0.6416836977005005,0.9957732558250428,0.6455816030502319,0.6582711338996887,0.5093765258789062,0.5023046135902405,0.5135860443115234,0.5376583337783813,0.9972605109214784,0.6317628026008606,0.6118171215057373,0.6211050748825073,0.995727241039276,0.6314229369163513,0.6237804889678955,fall078.jpg,Fall
484.1733169555664,391.97452545166016,497.0156478881836,489.5826721191406,396.3247299194336,263.25328826904297,446.1754989624024,293.371639251709,343.2305908203125,267.98532485961914,314.2018127441406,414.8233795166016,178.72241973876953,421.040153503418,425.1469802856445,326.5061569213867,65.58029174804688,351.7633056640625,65.34319877624512,211.98230743408203,82.80527114868164,92.7712345123291,152.7805995941162,141.31718158721924,105.5155634880066,145.01662731170654,161.49290084838867,263.4714603424072,172.23199367523193,294.49750900268555,146.2217903137207,254.82610702514648,240.4683780670166,167.97700881958008,352.0042133331299,177.5778865814209,159.80419635772705,151.28033638000488,429.53627586364746,171.65335178375244,428.9708805084229,203.16422939300537,420.8033752441406,410.57604789733887,0.5336595773696899,0.6783249378204346,0.4967264831066131,0.5459952354431152,0.9978251457214355,0.6134403347969055,0.7231154441833496,0.6031461954116821,0.99433696269989,0.6048021912574768,0.6444941759109497,0.45999875664711,0.5414000749588013,0.4637064635753631,0.4856278300285339,0.9970449209213256,0.6550227403640747,0.5581545829772949,0.6438736915588379,0.995978832244873,0.6546224355697632,0.6563360095024109,fall079.jpg,Fall
477.49610900878906,235.1912498474121,511.2006759643554,488.94901275634766,304.336051940918,125.64595222473145,389.4232177734375,131.82762145996094,168.50889205932617,133.22065353393555,152.04689025878906,467.0624542236328,104.2852783203125,504.01782989501953,479.990463256836,297.0180892944336,91.4317512512207,365.6061553955078,85.11578559875488,137.56098747253418,91.53687477111816,90.65862655639648,154.6415376663208,152.11585521697998,168.04580211639404,156.26901626586914,173.443021774292,198.71034622192383,190.61119079589844,202.72148609161377,161.4373540878296,198.23071002960205,194.2047214508057,229.2311954498291,289.8545837402344,245.5305004119873,222.77435302734372,199.85448360443115,254.7225379943848,229.0248012542725,267.1578598022461,221.7445278167725,256.25524520874023,266.36363983154297,0.5000227689743042,0.703187108039856,0.4714809656143188,0.5192020535469055,0.9974970817565918,0.6395229697227478,0.6817659139633179,0.6304614543914795,0.9948527216911316,0.6302350163459778,0.6725134253501892,0.4241054356098175,0.5746551752090454,0.4310196936130523,0.4569655358791351,0.9964264035224916,0.6372064352035522,0.5169217586517334,0.6282556653022766,0.9961586594581604,0.6407768130302429,0.6574211716651917,fall080.jpg,Fall
489.9634552001953,387.3650360107422,516.9899368286133,495.186767578125,377.6850128173828,420.2262496948242,438.4522247314453,421.8365859985352,345.03807067871094,417.9813003540039,418.1206512451172,499.6754837036133,409.5713424682617,519.9260330200195,511.9618606567383,395.2632522583008,416.3447952270508,434.4661712646485,420.3852844238281,370.4722595214844,414.0040588378906,417.2530746459961,289.09478187561035,155.93783855438232,304.1370964050293,301.41343116760254,168.10317993164062,171.08632564544678,228.0573892593384,174.8624610900879,154.70920085906982,170.0788164138794,172.0580005645752,286.6757297515869,184.13360595703125,300.519962310791,299.6932983398437,159.95633125305176,183.5474967956543,228.91586780548096,177.20096111297607,157.19156742095947,187.1450471878052,183.03826332092285,0.4868614077568054,0.6364166140556335,0.4592161476612091,0.5203391313552856,0.9976403117179872,0.5868781805038452,0.6435507535934448,0.5784448981285095,0.9911150336265564,0.5795672535896301,0.6121764183044434,0.439045786857605,0.540081262588501,0.4447528123855591,0.4946945309638977,0.9966745376586914,0.6015129685401917,0.504499614238739,0.5932692885398865,0.9746845364570618,0.6063815951347351,0.6140470504760742,fall081.jpg,Fall
512.7264404296875,295.72458267211914,519.9471282958984,536.4191436767578,379.9475860595703,205.02790451049805,432.185173034668,208.84441375732425,294.3540382385254,215.30439376831052,230.7981300354004,471.4664459228516,318.3819007873535,487.4663543701172,487.8145980834961,378.7849807739258,301.02304458618164,367.9719924926758,300.12264251708984,365.3707504272461,305.7328796386719,304.4724464416504,328.7721920013428,146.77093505859375,387.5302219390869,331.48106575012207,140.15324592590332,142.50749588012695,235.45885562896729,149.07980918884277,98.22827339172365,143.34609031677246,155.74716567993164,327.61096000671387,171.83831691741943,378.528528213501,327.1596622467041,163.33030700683594,203.80506992340088,263.3496952056885,209.70695972442627,150.91318130493164,199.0134429931641,203.5836124420166,0.5370115637779236,0.6670424938201904,0.5112783312797546,0.5650542378425598,0.9978610277175904,0.6052725911140442,0.678410530090332,0.5996851325035095,0.9919803142547609,0.5965595245361328,0.6378827095031738,0.4858860969543457,0.513152003288269,0.493516743183136,0.5345073342323303,0.9969757199287416,0.5692912936210632,0.5473012328147888,0.5639657974243164,0.9771496653556824,0.572753369808197,0.5851619243621826,fall082.jpg,Fall
445.5902862548828,436.5898132324219,454.0843963623047,441.88610076904297,390.6660461425781,327.0115280151367,445.92681884765625,341.8037796020508,330.7249069213867,330.15010833740234,357.3023986816406,363.0148315429688,185.18686294555664,380.95401763916016,365.5735397338867,312.9568862915039,124.7309684753418,297.39574432373047,119.75189208984376,199.39014434814453,144.39007759094238,153.00936698913574,367.0324230194092,136.13123416900635,406.5990829467773,338.981351852417,264.7646999359131,219.94329929351807,395.9956455230713,235.62731266021729,111.04525566101074,214.56610679626465,211.98171615600583,346.81835174560547,285.27088165283203,379.16913986206055,322.6204204559326,280.3818798065185,429.1366481781006,402.939805984497,424.6008110046387,178.98221969604492,426.22097969055176,413.9959716796875,0.5061408281326294,0.7002223134040833,0.4820458889007568,0.5280276536941528,0.9980621933937072,0.6414664387702942,0.7063333988189697,0.636110246181488,0.9927807450294496,0.6321495771408081,0.6732289791107178,0.4487760365009308,0.5596550703048706,0.453084796667099,0.4939090311527252,0.9972306489944458,0.581707239151001,0.5864185094833374,0.5744051933288574,0.9794141054153442,0.5887390375137329,0.6101574301719666,fall084.jpg,Fall
71.84207916259766,222.9690170288086,27.030892372131348,47.482123374938965,335.9720993041992,140.10411262512207,233.9133453369141,149.16987419128418,304.9534606933594,157.30694770812988,159.31310653686523,452.45094299316406,530.3836822509766,461.2784194946289,432.35164642333984,407.9474258422852,598.7150955200195,505.4698181152344,603.1345748901367,445.6575012207031,587.5887298583984,582.1171951293945,269.0408992767334,364.1117191314697,243.125638961792,276.1347770690918,309.43044662475586,416.2970352172852,288.2277488708496,417.26200103759766,301.31704330444336,397.65355110168457,397.2497749328613,206.05326175689697,215.0092077255249,172.2826623916626,211.8660879135132,281.56763076782227,231.352858543396,246.8429660797119,233.5471487045288,229.19498920440677,231.1781072616577,237.9754114151001,0.5532262921333313,0.729352593421936,0.5311622619628906,0.5683619976043701,0.9982297420501708,0.674737274646759,0.735327959060669,0.6698543429374695,0.992836594581604,0.6642469763755798,0.704094648361206,0.4939720034599304,0.6029648780822754,0.4996665716171264,0.539628267288208,0.9974826574325562,0.6170873045921326,0.6274508237838745,0.6114405393600464,0.9812787175178528,0.6230643391609192,0.6466824412345886,fall085.jpg,Fall
